project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001758,4L OF SUHAGADI TO BARDIYA AMRA FROM KM. 89.200 TO KM. 135.351 OF NH-752D (PKG-III),ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,,823.05,,823.05,402.85,2024-10,,2025-02,100.0,ongoing_census,2025-03
N24001759,4L OF CHANDESARA TO KHEDAKHAJURIYA FROM KM. 0.000 TO (N.A.) 750 AND KM 0.000 TO KM 41.400 OF NH-752D,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2020-01,909.84,,909.84,495.72,2024-06,2025-06,2025-06,96.82,ongoing_census,2025-03
N24001761,4L OF HARDA - BETUL (PKG-II) FROM KM. 30.00 TO KM.81.00 [TEMAGAON TO CHICHOLI],ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,,520.28,,520.28,392.86,2025-02,2025-02,2025-02,100.0,ongoing_census,2025-03
N24001762,INDORE - HARDA (PKG-III) [NANASA TO PIDGAON SECTION FROM KM 95.000 TO KM 142.445],ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,N.A.,2021-10,1146.22,,1146.22,660.48,2024-01,2024-12,2024-12,91.12,ongoing_census,2025-03
N24001765,"ADDITIONAL WORKS (2VUPS, MR-10 JUNCTION FLYOVER AND UNDERPASS) IN SIX LANE INDORE- DEWAS SECTION OF N",ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2022-08,207.77,,207.77,60.52,2024-07,,2025-12,44.15,ongoing_census,2025-03
N24001766,INDORE - HARDA (PKG-I) [INDORE TO RAGHAV GARH FROM KM. 0.25 TO KM. 26.903],ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,,1011.29,,1011.29,245.13,2024-10,,2025-05,54.14,ongoing_census,2025-03
N24001767,4L OF INDORE - BOREGAON (PKG-III) [BALWARA TO DHANGAON] FROM KM. 42.260 TO KM. 82.660 OF NH347BG AND,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2021-01,1001.69,,1001.69,510.13,2024-04,,2024-04,82.09,ongoing_census,2025-03
N24001768,BALANCE WORK OF 4L OF INDORE- GUJARAT/MP BORDER FROM KM 106.210 TO KM 115.250 (START AND END POINT OF,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2019-08,323.51,,323.51,51.96,2023-04,,2023-11,100.0,ongoing_census,2025-03
N24001770,4L OF OBEDULLGANJ - BUDNI SECTION FROM KM. 8.400 TO KM. 20.700 IN RATANPANI WILDLIFE AREA OF NH - 69,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2022-02,417.51,,417.51,275.82,2024-03,2025-03,2025-04,91.07,ongoing_census,2025-03
N24001921,2- LANE WITH PAVED SHOULDERS OF HINOTIYA TO MEHULWA FROM DESIGN KM 27+000 9OF EXISTING SH- 19 KM 26+5,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,,581.65,592.03,581.65,169.81,2025-09,,2025-09,35.12,ongoing_census,2025-03
N24001962,"CONSTRUCTION OF MIHONA BYPASS, LAHAR BYPASS, DABOH BYPASS and BHANDER BYPASS (TOTAL LENGTH 20.60 KM)",ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2022-03,179.19,,179.19,109.91,2024-12,,2025-03,96.0,ongoing_census,2025-03
N24001963,UPGRADATION OF NASRULLAGANI- REHTI-BUDHNI SCCTION TO 2-LANE WITH PAVED SHOULDER FROM KM 0+150 TO KM,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2021-12,305.12,,305.12,122.88,2024-10,,2025-09,34.0,ongoing_census,2025-03
N24001964,UPGRADATION and WIDENING OF JHARKHEDA- BERASIA - DHOLKHEDI FROM DESIGN KM 0+000 TO KM 87+900 (DESIGN,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,,365.21,,365.21,162.23,2025-05,,2025-05,64.0,ongoing_census,2025-03
N24001965,"REHABILITATION AND UPGRADATION OF KURWAI?MUNGAOLI?CHANDERI ROAD SECTION OF NH-346, FROM DESIGN CHAIN",ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2022-03,386.49,,386.49,119.76,2025-02,,2025-12,49.0,ongoing_census,2025-03
N24001966,BALANCE WORK FOR REHABILITATION AND UP-GRADATION OF SIDHI-SINGRAULI FROM KM 82.400 TO KM 187.993 SEC,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2020-12,529.44,,529.44,222.24,2023-04,2023-05,2025-06,60.0,ongoing_census,2025-03
N24001967,4L GREENFIELD RUDHI TO DESHGAON (PKG V OF BETUL- KHANDWA/DESHGAON) - N/04015/06003/MP,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,N.A.) (N.A.,2018-11,521.21,,521.21,98.23,2025-10,,2025-10,37.5,ongoing_census,2025-03
N24002018,REHABILITATION AND UPGRADATION TO 2-LANE WITH PAVED SHOULDER CONFIGURATION OF JIRAPUR- SUSNER-MP-RJ B,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2022-01,239.72,232.22,232.22,203.7,2025-03,,2025-03,100.0,ongoing_census,2025-03
N24002019,UPGRADATION OF DINDORI- SAGARTOLA-KABICHABUTRA (MP-CG BORDER) SECTION OF NH -45 FROM KM 0+00(DESIGN),ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2022-01,329.14,319.09,319.09,167.87,2025-09,,2025-09,50.0,ongoing_census,2025-03
N24002020,"CONSTRUCTION OF KAITHI-PADARIA KALA BYPASS, PATNA-TAMOLI BYPASS, JASO BYPASS , NAGOD BYPASS (TOTAL L",ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,MoRTH,2022-03,158.36,158.0,158.36,53.05,2025-10,,2025-10,30.0,ongoing_census,2025-03
N24002067,BALANCE WORK OF 4L OF NAURADEHI SANCTUARY DE-SCOPED STRETCH OF HIRAN RIVER TO SINDOOR RIVER FROM KM.,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2021-01,178.18,,178.18,161.64,2023-07,,2025-04,93.1,ongoing_census,2025-03
N24002068,CONSTRUCTION OF 4-LANE FROM BARELA TO MANEGAON SECTION OF NH-30 FROM DESIGN CH. 2.900 TO DESIGN CH.,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2022-12,652.33,,652.33,334.34,2025-03,,2025-12,65.12,ongoing_census,2025-03
N24002069,CONSTRUCTION OF ADDITIONAL 3 LANE WITH PAVED SHOULDER (DESIGN LENGTH 8.87 KM) AS REALIGNMENT OF BAKA,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,,209.29,,209.29,140.22,2024-12,,2024-12,100.0,ongoing_census,2025-03
N24002070,INDORE - EDLABAD (PKG-II) [TEJAJINAGAR TO BALWARA],ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2022-01,1162.8,,1162.8,485.58,2025-01,,2025-01,80.0,ongoing_census,2025-03
N24002077,CONSTRUCTION OF (I) 4-LANE HIGHWAY FROM VIDISHA TO HINOTIYA FROM KM. 0.000 TO KM. 27.000 (LENGTH=27,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2022-09,1000.63,,1000.63,208.47,2025-12,,2025-12,42.94,ongoing_census,2025-03
N24002166,FOUR LANING OF RAGHOGARH 29.555) TO NANASA (DESIGN CH.92.971/EXISTING,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,N.A.,2024-03,799.2,,799.2,244.09,2026-03,2026-03,2026-03,26.2,ongoing_census,2025-03
N24002200,BALANCE WORKS OF 4 LANE DIVIDED CARRIAGEWAY OF MISSING LINK SECTION OF NH-39 (REWA BYPASS) FROM JUNC,ROAD TRANSPORT AND HIGHWAYS,Madhya Pradesh,NHAI,2024-04,355.36,,355.36,18.53,2026-04,,2026-04,18.48,ongoing_census,2025-03
N38000001,CENTRE FOR DISABILITY SPORTS (CPWD),SOCIAL JUSTICE,Madhya Pradesh,N.A.) (N.A.,2019-02,170.99,,170.99,73.8,,,2024-03,74.0,ongoing_census,2025-03
N28000124,BHOPAL METRO RAIL (MPMRCL),URBAN DEVELOPMENT,Madhya Pradesh,,2018-11,6941.4,,6941.4,2899.44,,2028-06,2028-06,39.68,ongoing_census,2025-03
N28000125,INDORE METRO RAIL,URBAN DEVELOPMENT,Madhya Pradesh,MPMRCL,2018-11,7500.8,,7500.8,3630.12,,2028-12,2028-12,51.3,ongoing_census,2025-03
N04000079,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING, RECONSTRUCTION OF OLD TERMINAL BUILDING, MODIFICAT",CIVIL AVIATION,Maharashtra,AAI,2017-03,475.39,,520.0,532.88,2021-04,2023-12,2023-12,100.0,ongoing_census,2025-03
N04000096,"EXTENSION OF RUNWAY WITH BLAST PAD, RESA, TAXIWAY, APRON, GSE AREA, ISOLATION BAY, NEW DOMESTIC TERM",CIVIL AVIATION,Maharashtra,AAI,,255.68,,270.0,267.86,2020-12,,2024-04,100.0,ongoing_census,2025-03
N06000132,AMALGAMATED YEKONA-I YEKONA-II (WCL),COAL,Maharashtra,N.A.) (N.A.,2015-08,727.28,,727.28,530.02,,,2025-03,86.0,ongoing_census,2025-03
N06000179,UKNI DEEP OC (WCL),COAL,Maharashtra,N.A.,2019-01,237.06,,318.14,163.86,,2025-03,2025-03,91.0,ongoing_census,2025-03
N06000205,GHONSA EXPANSION DEEP OC (WCL),COAL,Maharashtra,N.A.) (N.A.,2021-03,184.71,,241.72,9.25,,,2029-03,6.0,ongoing_census,2025-03
N06000206,SASTI EXPANSION OC (WCL),COAL,Maharashtra,N.A.) (N.A.,2020-08,319.04,,371.59,68.64,,,2026-03,24.0,ongoing_census,2025-03
N06000209,DHUPTALA OC(SASTI UG TO OC),COAL,Maharashtra,N.A.) (N.A.,2021-10,711.0,,720.87,159.15,,,2028-03,33.0,ongoing_census,2025-03
N06000219,ADASA UG TO OC (1.50 MTY) (WCL),COAL,Maharashtra,,2018-11,316.0,,333.43,208.2,,2025-03,2025-03,78.0,ongoing_census,2025-03
N06000222,DINESH (MAKARDHOKDA-III) OC (8.0 MTY),COAL,Maharashtra,WCL,,822.88,,1184.33,578.89,2027-03,,2027-03,48.0,ongoing_census,2025-03
N06000226,AMALGAMATED INDER-KAMPTEE DEEP OC (3.20 MTY),COAL,Maharashtra,WCL,2018-09,235.9,,313.34,116.46,2024-03,2025-03,2025-03,87.0,ongoing_census,2025-03
N06000231,MUNGOLI NIRGUDA EXTENSION,COAL,Maharashtra,DEEP) OC (N.A.) (N.A.,2020-11,826.8,,826.8,518.85,2026-03,,2026-03,0.0,ongoing_census,2025-03
N06000251,SAONER UG MINE I EXPANSION (WCL),COAL,Maharashtra,N.A.) (N.A.,2022-01,228.64,,253.51,118.34,,,2028-03,27.0,ongoing_census,2025-03
N06000252,SINGHORI DEEP OC (WCL),COAL,Maharashtra,N.A.) (N.A.,2022-05,335.75,,421.84,22.01,,,2029-03,16.0,ongoing_census,2025-03
N06000253,MAKARDHOKDA I EXPANSION OC (WCL),COAL,Maharashtra,N.A.) (N.A.,,361.87,,497.06,33.9,,,2026-03,12.0,ongoing_census,2025-03
N06000254,BHATADI EXPANSION OC (WCL),COAL,Maharashtra,N.A.) (N.A.,2022-05,580.6,,729.86,61.33,,,2028-03,17.0,ongoing_census,2025-03
N06000255,NEW MAJARI UG TO OC (3.0 MTY),COAL,Maharashtra,N.A.) (N.A.,2022-09,402.27,,496.38,47.99,,,2027-03,27.0,ongoing_census,2025-03
N06000256,BHANEGAON OC (1.15MTY) (WCL),COAL,Maharashtra,N.A.) (N.A.,2022-09,405.2,,494.6,10.21,,,2028-03,7.0,ongoing_census,2025-03
N06000264,GOKUL EXPANSION OC (WCL),COAL,Maharashtra,N.A.) (N.A.,2021-04,309.58,,456.95,3.65,,,2026-03,7.0,ongoing_census,2025-03
N06000267,KOLGAON EXPANSION (DEEP) OC (WCL),COAL,Maharashtra,N.A.) (N.A.,,198.71,,206.19,0.55,,,2027-03,5.0,ongoing_census,2025-03
N06000271,AMALGAMATED GAURI PAUNI EXPANSION OC,COAL,Maharashtra,WCL,2024-03,1225.21,,1428.25,52.83,2030-03,,2030-03,17.0,ongoing_census,2025-03
N06000278,GAURI CENTRAL OCM (WCL),COAL,Maharashtra,N.A.) (N.A.,2024-06,973.07,,1015.07,,,,2030-03,0.0,ongoing_census,2025-03
N06000282,BALLARPUR NORTHWEST OC MINE (WCL),COAL,Maharashtra,N.A.) (N.A.,2022-12,360.18,,360.18,,,,2029-03,0.0,ongoing_census,2025-03
N06000283,NORTHERN EXTENSION OF MUNGOLI NIRGUDA DEEP OC,COAL,Maharashtra,WCL,2024-06,1024.91,,1184.44,,2029-03,,2029-03,0.0,ongoing_census,2025-03
N06000284,AMALGAMATED GONDEGAON - GHATROHAN EXPANSION OCM,COAL,Maharashtra,WCL,,668.54,,871.59,,2029-03,,2029-03,0.0,ongoing_census,2025-03
N28000117,"CONSTRUCTION OF IITB RESEARCH PARK AT IIT BOMBAY, POWAI, MUMBAI",DEPARTMENT OF HIGHER EDUCATION,Maharashtra,CPWD EDUCATION,2018-01,223.37,275.0,230.0,141.16,2020-07,2023-11,2024-02,100.0,ongoing_census,2025-03
N21000033,500 BEDDED HOSPITAL INCLUDING 50 SUPERSPECIALITY BEDS FOR ESIC AT PUNE,HEALTH AND FAMILY WELFARE,Maharashtra,CPWD,,429.25,,429.25,99.08,2025-09,,2025-09,0.0,ongoing_census,2025-03
N16000213,LIFE EXTENSION OF WALL PLATFORMS OF MUMBAI HIGH AND HEERA FIELDS,PETROLEUM,Maharashtra,ONGC,2015-12,3190.69,3375.9,3375.9,3002.91,2018-04,2023-12,2025-06,88.1,ongoing_census,2025-03
N16000358,MUMBAI HIGH NORTH REDEVELOPMENT PHASE-IV,PETROLEUM,Maharashtra,ONGC,2019-04,3228.8,3976.67,3976.67,3969.16,2022-03,2024-06,2025-06,99.5,ongoing_census,2025-03
N16000430,SETTING UP 500KTPA PROPANE DEHYDROGENATION INTEGRATED WITH POLYPROPYLENE UNIT ALONG WITH OFFSITE AND,PETROLEUM,Maharashtra,GAIL,2019-05,8797.0,11256.0,11256.0,6150.68,2025-04,2025-10,2025-10,81.86,ongoing_census,2025-03
N16000436,PIPELINE REPLACEMENT PROJECT - VII,PETROLEUM,Maharashtra,ONGC,,3183.58,,3645.23,3417.0,2024-05,2025-01,2025-03,100.0,ongoing_census,2025-03
N16000442,DEBOTTLENECKING AND AUGMENTATION OF CRYOGENIC FACILITIES AT URAN LPG IMPORT TERMINAL,PETROLEUM,Maharashtra,BPCL,2021-04,1164.69,,1164.69,791.23,2024-06,,2025-04,76.2,ongoing_census,2025-03
N16000446,EXPANSION OF CRYOGENICS GROUP BY SETTING UP NEW MANUFACTURING FACILITY,PETROLEUM,Maharashtra,IOCL,,378.0,,378.0,120.07,2023-10,2024-05,2024-05,39.08,ongoing_census,2025-03
N16000452,CONSTRUCTION OF LUBE OIL BLENDING AND FILLING PLANT AT RASAYANI,PETROLEUM,Maharashtra,BPCL,2022-05,423.39,,423.39,233.21,2024-03,,2024-09,74.4,ongoing_census,2025-03
N16000456,ATF PIPELINE FROM JAWAHARLAL NEHRU PORT TRUST (JNPT) TO NAVI MUMBAI INTERNATIONAL AIRPORT,PETROLEUM,Maharashtra,NMIA,2022-09,165.0,,165.0,72.19,2025-08,,2026-03,60.58,ongoing_census,2025-03
N16000470,DAMAN UPSIDE DEVELOPMENT PROJECT (DUDP) IN TAPTI DAMAN BLOCK,PETROLEUM,Maharashtra,ONGC,2022-06,4144.41,6406.9,6406.9,2782.42,2025-10,,2026-02,69.4,ongoing_census,2025-03
N16000487,"CGD PROJECT AT BEED, JALGAON AND JALNA DISTRICTS",PETROLEUM,Maharashtra,IOCL,2022-03,865.0,,865.0,54.81,2030-03,,2031-09,2.8,ongoing_census,2025-03
N16000503,ANDHERI RESIDENTIAL TOWERS MUMBAI,PETROLEUM,Maharashtra,IOCL,2017-06,281.35,389.67,389.67,214.14,2025-05,2026-06,2026-06,48.0,ongoing_census,2025-03
N16000504,CONSTRUCTION OF ADDITIONAL TANKAGES AND ALLIED FACILITIES AT JNPT TERMINAL,PETROLEUM,Maharashtra,IOCL,2022-04,341.43,436.14,436.14,229.37,2024-10,2026-08,2026-08,45.1,ongoing_census,2025-03
N16000507,INSTALLATION OF INDEPENDENT DE- AROMATIZED SOLVENTS PRODUCTION FACILITIES AT MUMBAI REFINERY,PETROLEUM,Maharashtra,BPCL,,405.0,,405.0,170.03,2025-07,,2025-07,70.0,ongoing_census,2025-03
N16000515,PART REPLACEMENT PIPELINE PROJECT (PRPP),PETROLEUM,Maharashtra,ONGC,2022-11,1219.48,,1145.1,678.55,2024-05,2024-12,2025-03,77.6,ongoing_census,2025-03
N16000519,POL AND LOBS INSTALLATIONS WITH RECEIPT PIPELINES AT RASAYANI,PETROLEUM,Maharashtra,BPCL,,2585.0,,2585.0,402.83,2026-05,,2026-05,51.0,ongoing_census,2025-03
N16000526,MHN TCPP PGC BGC PROJECT,PETROLEUM,Maharashtra,MTPBP) (N.A.) (N.A.,2024-02,2329.45,,2354.23,500.55,2026-05,,2026-05,33.4,ongoing_census,2025-03
N16000533,PRP-VIII GROUP B (NH AND BS ASSET),PETROLEUM,Maharashtra,ONGC,2024-06,2379.84,,2379.84,259.58,2026-05,,2026-02,35.81,ongoing_census,2025-03
N16000534,HP TDAE UNIT IN MUMBAI REFINERY (HPCL),PETROLEUM,Maharashtra,N.A.) (N.A.,2024-06,240.0,,240.0,22.14,,,2026-04,22.6,ongoing_census,2025-03
N16000537,INTEGRATED DEVELOPMENT OF 4 CONTRACT AREAS UNDER DSF2,PETROLEUM,Maharashtra,ONGC,,6183.79,,6183.79,,2027-04,,2027-04,10.0,ongoing_census,2025-03
N16000540,LUBE MODERNIZATION AND BOTTOM UPGRADATION PROJECT,PETROLEUM,Maharashtra,HPCL,2024-12,4679.0,,4679.0,157.57,2028-03,,2028-03,3.4,ongoing_census,2025-03
N18000335,BIKANER SOLAR POWER PROJECT (SJVN),POWER,Maharashtra,N.A.) (532.00,2022-04,5491.89,532.0,5491.89,3839.51,,,2025-09,71.25,ongoing_census,2025-03
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,POWER,Maharashtra,PGCIL,,224.0,,224.0,,2025-07,,2025-07,3.0,ongoing_census,2025-03
220100181,AHMEDNAGAR-PARLI VAIJNATH(NL) CR,RAILWAYS,Maharashtra,CR,1997-02,2271.5,,4957.27,4746.88,2021-03,,2025-12,94.0,ongoing_census,2025-03
N22000092,MUMBAI URBAN TRANSPORT PROJECT PHASE-II,RAILWAYS,Maharashtra,MRTP,2008-04,5300.0,,918.53,7304.64,2014-03,,2014-03,0.0,ongoing_census,2025-03
N22000231,WARDHA-NANDED MAHARASHTRA,RAILWAYS,Maharashtra,N.A.) (N.A.,2008-04,3168.29,,3445.34,2990.05,,,2027-03,47.0,ongoing_census,2025-03
N22000233,KALYAN-KASARA 3RD LINE (CR),RAILWAYS,Maharashtra,N.A.) (N.A.,2011-04,792.89,,1432.61,862.37,,,2026-12,50.0,ongoing_census,2025-03
N22000250,WARDHA-SEWAGRAM NGP 3RD LINE (CR),RAILWAYS,Maharashtra,N.A.) (N.A.,,540.02,,540.02,710.67,,,2026-02,72.0,ongoing_census,2025-03
N22000356,WARDHA-BALHARSHAH - 3RD LINE (132 KM),RAILWAYS,Maharashtra,CR,2015-02,1272.19,,1384.72,1433.66,2022-03,,2026-03,67.0,ongoing_census,2025-03
N22000358,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM) (CR),RAILWAYS,Maharashtra,,,2449.91,,2449.91,1669.03,2023-03,,2027-03,48.0,ongoing_census,2025-03
N22000359,PUNE-MIRAJ-LONDA (467 KM) (CR),RAILWAYS,Maharashtra,N.A.,2015-02,3627.47,3627.0,7037.24,4543.81,,,2025-05,84.0,ongoing_census,2025-03
N22000360,DAUND - MANMAD (236 KM),RAILWAYS,Maharashtra,N.A.) (N.A.,2016-02,1876.0,,2081.27,2629.4,,,2026-01,87.0,ongoing_census,2025-03
N22000361,MANMAD - JALGAON - 3RD LINE (160 KM),RAILWAYS,Maharashtra,CR,,1035.16,,1558.75,1614.83,2022-03,,2026-03,80.0,ongoing_census,2025-03
N22000362,WARDHA - NAGPUR - 4TH LINE (76 KM),RAILWAYS,Maharashtra,CR,,637.95,,637.95,925.35,2023-03,,2025-05,70.0,ongoing_census,2025-03
N22000420,RAJNANDGAON - NAGPUR - 3RD LINE,RAILWAYS,Maharashtra,SECR) (N.A.) (N.A.,,1908.51,,3544.25,3012.85,2023-03,,2025-12,90.0,ongoing_census,2025-03
N22000434,MUMBAI CENTRAL VIRAR VADODARA AHMEDABAAD TRAIN PROTECTION SYSTEM 500 RKM,RAILWAYS,Maharashtra,WR,2010-03,265.88,,311.36,,,,2024-03,0.0,ongoing_census,2025-03
N22000480,WADSA-GADHCHIROLI NEW LINE (52.36 KM),RAILWAYS,Maharashtra,SECR,2018-06,229.0,,1880.61,674.93,2021-12,,2026-12,23.0,ongoing_census,2025-03
N22000511,PACHORA-JAMNER WITH EXTENSION UPTO MALKAPUR NG TO BG,RAILWAYS,Maharashtra,CR,2022-08,955.0,,2093.82,114.22,2027-08,,2029-03,0.0,ongoing_census,2025-03
N22000513,SOLAPUR-TULJAPUR-OSMANABAD,RAILWAYS,Maharashtra,UMBRELLA WORK) (N.A.) (N.A.,2019-01,904.92,,2933.01,1130.01,2028-03,,2027-12,7.0,ongoing_census,2025-03
N22000514,DHULE (BORVIHIR)-NARDANA,RAILWAYS,Maharashtra,UMBRELLA WORK) (N.A.) (N.A.,2019-01,492.76,,1158.99,197.06,2026-03,,2028-03,5.0,ongoing_census,2025-03
N22000515,KALYAN-MURBAD VIA ULHASNAGAR,RAILWAYS,Maharashtra,UMBRELLA WORK) (N.A.) (N.A.,2023-02,836.12,,836.12,9.23,2027-03,,2027-03,0.0,ongoing_census,2025-03
N22000615,BARAMATI - LONAND,RAILWAYS,Maharashtra,N.A.) (N.A.,1999-02,736.44,,1843.9,655.85,,,2027-03,50.0,ongoing_census,2025-03
N22000627,MUMBAI URBAN TRANSPORT PROJECT IIIA,RAILWAYS,Maharashtra,MRVC,2019-04,33690.0,,33690.0,1110.28,2025-03,,2027-12,0.0,ongoing_census,2025-03
N22000629,NAGPUR- NAGBHIR RAILWAY LINE GAUGE CONVERSION PROJECT,RAILWAYS,Maharashtra,MRIDC,2019-10,1400.0,,2383.0,1682.86,2024-06,,2025-10,85.0,ongoing_census,2025-03
N24000332,REHABILITATION AND UPGRADATION OF END OF AHMEDNAGAR BYPASS TO KHARWANDI KASAR SECTION OF NH-222 FROM,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,MoRTH,2015-01,225.81,,225.81,167.96,,,,96.0,ongoing_census,2025-03
N24000442,"CONSTRUCTION OF FLYOVER AT KM.544.650 INCLUDING ROB ,SERVICE ROADS ,FOOTPATH FOR RCC DRAINS ON URBAN",ROAD TRANSPORT AND HIGHWAYS,Maharashtra,NHAI,,649.5,,649.5,609.98,2019-03,2023-11,2025-05,91.75,ongoing_census,2025-03
N24000560,NAGPUR RING ROAD PACKAGE-2 (NHAI),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.,2016-03,591.66,,591.66,627.04,,2024-03,2025-05,98.0,ongoing_census,2025-03
N24000584,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 161/600 TO 205/400 UNDER HYBRID ANNUITY MODE,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,MoRTH,,1142.62,1907.03,1142.62,1056.08,,,2023-12,95.17,ongoing_census,2025-03
N24000585,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 241/300 TO 281/300 UNDER HYBRID ANNUITY MODE,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,MoRTH,,1101.58,,1101.58,608.53,,,,0.0,ongoing_census,2025-03
N24000655,CONSTRUCTION OF NEW 4-LANE BRIDGE ACROSS VARSOVA CREEK AND ITS APPROACHES WITH INTERCHANGE IN THE ST,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,NHAI,2017-03,247.02,,157.49,93.29,2020-03,2024-11,2024-11,100.0,ongoing_census,2025-03
N24000656,4-LANNING OF BODHRE-DHULE SECTION(KM 390.000 TO 452.800),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,NHAI,2017-03,744.64,,1007.0,467.65,2020-03,2022-07,2025-12,93.0,ongoing_census,2025-03
N24000659,4-LANNING OF WARANGA-MAHAGAON SECTION(KM 253.7000 TO 320.580),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,NHAI,2017-03,1059.73,1071.0,1071.0,878.19,2017-03,2021-05,2024-10,82.04,ongoing_census,2025-03
N24000851,CONSTRUCTION OF 8 LANING OF EXISTING 4 LANE VADAPE TO THANE FROM KM 539.202 TO KM 563.000 SECTION OF,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,NHAI,,1162.92,1182.87,1182.87,372.63,2021-07,,2025-06,58.15,ongoing_census,2025-03
N24001002,SARSAM TO KOTHARI (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (N.A.,2016-02,545.64,,545.64,232.64,,,2023-12,93.68,ongoing_census,2025-03
N24001003,AKOLA TO AKOT,ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (N.A.,2017-01,313.95,,313.95,270.26,,,2023-12,99.0,ongoing_census,2025-03
N24001013,DIGRAS DARWAH KARANJA (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (391.00,2017-01,391.06,391.0,391.06,287.6,,,2023-12,92.76,ongoing_census,2025-03
N24001017,DAHEGAON TO KUHI (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.,2017-01,228.89,229.0,228.89,154.82,,,2023-12,99.0,ongoing_census,2025-03
N24001018,BHANDARA TO GHOTITOK (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (393.00,2017-01,392.83,393.0,392.83,274.75,,,2019-06,100.0,ongoing_census,2025-03
N24001021,AMDI TO SAONER (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.,2017-01,396.91,397.0,396.91,289.79,,,2023-12,99.0,ongoing_census,2025-03
N24001022,WADI TO ASOLA (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (364.00,2017-01,363.82,364.0,363.82,154.65,,,2023-12,93.15,ongoing_census,2025-03
N24001027,SHAHPUR PATGAON SECTION I (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (N.A.,,150.79,,150.79,81.14,,,2024-03,70.66,ongoing_census,2025-03
N24001039,JINTUR TO PARBHANI (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (N.A.,2017-01,356.66,,356.66,209.48,,,2023-12,80.48,ongoing_census,2025-03
N24001046,RALEGAON TO RAMTIRTH (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (N.A.,2017-01,210.81,,210.81,210.81,,,2023-08,96.5,ongoing_census,2025-03
N24001050,VITA TO NAGAJ (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharashtra,N.A.) (305.00,2018-03,304.58,305.0,304.58,154.68,,,2023-12,68.39,ongoing_census,2025-03
